"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"92",44024.8476114566,44683.7153442011,44516.5917293959,44394.3284286457,44985.5950034279,44744.320333422,44563.3895773453,45704.2797701656,45316.1123107573,45004.0756577844,49627.9625329199,45845.1966021655,45774.0222414028,46906.7579570685,48073.300885505,48959.9713221088
"93",26204.1109258939,28389.9556787924,27848.4172401338,27443.8517539146,29302.504452047,28559.6423948127,27988.1202341837,31313.8273992185,30217.1078397455,29307.935497555,40965.2460182913,31915.9647626477,31624.7297808715,34406.8471966933,37164.7337695601,39220.0573384247
"94",32428.1379830837,34474.3215547032,33951.409832084,33564.7795385609,35402.4873602605,34664.3360852641,34102.2576533694,37514.5542920379,36384.9505155834,35454.7152525764,47505.0385481672,37942.1116208887,37730.7895727471,40808.0388618069,43733.103957643,45802.0680875036
"95",43521.9150225677,44359.8719089865,44143.4092610175,43984.690063129,44763.1442177006,44449.1661059221,44211.8380104708,45706.1132676787,45211.6971691899,44805.4187824553,50013.260638967,45809.246150814,45755.8840680454,47180.6046329996,48474.4404460483,49362.0687544749
"96",40637.1915087956,41429.3463429486,41237.7935100926,41094.7914478449,41750.9704357162,41487.6374523633,41285.3278579944,42465.8347288772,42074.8289625872,41751.6015799067,45969.7046964322,42684.1099737285,42577.8567566539,43577.5190846398,44587.8065839119,45365.0982202841
"97",33417.3312281275,34883.7822885798,34503.533961103,34223.7289560342,35582.6321199291,35036.7301800884,34622.3608976138,37192.7670485215,36346.3314602632,35647.5855288021,44437.0312388205,37404.6691946833,37297.5699044943,39677.224018871,41825.6225520322,43280.9382881161
"98",33171.1420174016,34702.6455494701,34296.1222358367,33999.9275039167,35472.4074194861,34875.4454286972,34427.9787718283,37305.9348178156,36341.7338956823,35558.8658895844,46212.844217668,37486.4049579447,37392.4747270561,40261.9080666482,42933.5500204435,44765.0801740941
"99",32945.1370184605,34583.6995900854,34181.4240750711,33880.1885772482,35258.7030001437,34708.9881825613,34284.6982553975,36736.8965912601,35932.4302568726,35262.3167095185,43646.9499145735,37177.9404214326,36964.7074063322,38982.9460984658,40958.8799772246,42423.5059185982
"100",22117.0727585996,24677.4350427775,24006.82400391,23514.7971012073,25908.7237371767,24942.9489917995,24213.5654484587,28774.2466816082,27255.4450472755,26013.7969474838,42509.1638034413,29200.3308212585,28986.3100580468,33314.8388642736,37370.8126880415,40175.062073559
"101",33520.4685178398,36034.2583552776,35403.4459882348,34931.7839328778,37130.3355804814,36258.8229334813,35584.8401559224,39530.135764542,38257.1578382301,37184.5933868296,49617.7751715872,40033.2307942501,39787.792254431,43050.1330241751,45963.9045337232,47940.8519064587
"102",30798.9615726424,32945.4971689109,32407.1949876692,32007.3000150493,33866.3469632665,33119.2814000475,32548.6184225819,35932.9474515067,34805.9279981104,33880.3619276817,46306.844395798,36520.2308620938,36234.6551131802,39188.551670081,42164.378693158,44400.5960225117
"103",34311.4790357604,35958.482886547,35551.0909601434,35246.4575810927,36652.2758542719,36092.2407383546,35660.1978595738,38177.0309700575,37354.7796806172,36668.1581852074,45086.2520670391,38578.3020024853,38383.4717868431,40474.7536289968,42460.4719094477,43889.4512326964
"104",31203.9430500313,33685.088738564,33068.6144824966,32608.3395635795,34725.4517530557,33878.9199098592,33228.1372684011,37021.8326758904,35769.4495576299,34732.3262339193,48099.940644353,37707.6396676381,37375.9491790817,40561.8612089999,43725.5052400973,46083.0624054059
"105",35880.5496683298,37007.693598604,36710.6968288866,36495.1293878151,37562.9592787474,37125.7320853713,36800.7632708548,38914.3351565957,38189.64238798,37612.5699062698,46524.7876513068,39110.924459673,39009.8746017993,41226.9155337165,43503.7649921594,45196.4777599087
"106",40701.0007069099,41521.9249526776,41326.6069460702,41179.9297507491,41841.7046154747,41577.159239491,41372.5894847066,42538.7929526846,42154.430927464,41834.7976542534,45925.0161025167,42783.1301739542,42665.3597986488,43606.8493939271,44568.7485662199,45323.6059794992
"107",37485.1582242194,39093.4898294316,38695.9006427594,38398.3276870337,39772.390268236,39226.0460356498,38803.8313972317,41260.1093862933,40461.2999433433,39791.792413059,47826.9888803088,41633.2169706979,41451.7159781974,43480.5338889171,45375.8734722614,46721.7167421392
"108",27182.9973884133,30005.2525771806,29280.6408506013,28746.2320604639,31285.7910601255,30261.0614901423,29484.42183227,34225.674457962,32637.967246652,31343.1575407538,49134.0491002995,34895.8178952026,34565.8214671853,38935.281533729,43274.632230437,46451.3462055077
"109",19616.4368152076,23682.3830037073,22672.5250120364,21916.1217880857,25380.9394211544,24001.8768046452,22936.7786831058,29087.1912585082,27074.0923597132,25394.7080410103,46214.4631644413,30175.3876303194,29650.7611486676,34686.6508803365,39562.6800957568,43112.599076287
"110",31989.5088503143,33506.429260019,33102.7647341077,32809.4092654281,34271.356198918,33676.1981371399,33232.0381496568,36113.9713433808,35139.218121962,34354.3487011395,45571.6897502277,36311.4486961593,36208.6771797689,39158.1565315335,41998.3310919191,43993.4062557743
"111",31026.7998935172,33069.8152088419,32594.0991316634,32229.4051449164,33814.3403125585,33195.3726874683,32704.0225123877,35332.0355055537,34497.8085290302,33780.266007663,41656.2582928183,35920.9936677135,35643.4332091415,37463.3160218637,39206.202811213,40510.9435787037
"112",36589.8376054598,37565.3733585097,37306.0430637404,37118.0483129919,38062.7528178371,37677.2928169771,37390.3836979829,39272.9594161043,38634.9760109516,38122.3957322498,45501.0895444048,39376.2597817738,39320.9768747918,41284.887150509,43170.5139918182,44495.8217557001
"113",26595.4484704279,28701.1074511097,28159.4079757569,27761.6765589419,29659.0122039677,28887.9365828169,28307.7438719752,31896.6836022232,30676.4330113158,29694.3890785482,44331.3573867737,32449.5212844471,32176.5446864805,35620.7468473397,39238.1626582311,42018.581117805
"114",41306.3095909041,41644.4514364806,41569.2614768012,41512.3885108415,41768.3076170547,41666.6581392681,41587.1465741351,42036.7365518541,41892.1878713543,41769.3695628993,43165.034575588,42111.2688582072,42074.3983462187,42429.6278526091,42769.0484576881,43035.5196571462
"115",40403.3599113762,40861.08704297,40741.2343432122,40654.4246618861,41096.7604991168,40916.5558903858,40782.1634013987,41672.2325117252,41374.2185128487,41132.4545966926,44383.2240255564,41686.1084531004,41676.5271625573,42602.5574332159,43441.0344876572,44018.4495782882
"116",32811.8394482188,35595.2727648545,34949.2799113271,34453.8917663079,36583.5405643567,35748.8429357867,35087.4261820894,38588.1447468191,37463.9341153055,36504.5689996611,47602.0068075113,39515.1597395888,39081.9332080856,41454.7419505389,43868.8148233181,45798.1456434843
"117",38085.6560226666,39346.8503051168,39028.1384762887,38792.4711662303,39908.642181772,39459.2960345197,39117.4010476245,41190.8321979101,40501.5461425652,39935.5873725339,47415.3500809838,41470.9899386831,41332.4069738639,43210.8071612775,45036.9913428129,46362.3808911662
"118",28336.5452406373,30804.6644318143,30201.7979977675,29747.8829120955,31803.966878982,30989.1822001828,30355.8265118065,33951.941832169,32784.5374271046,31802.8215620831,43548.8596271824,34614.7719142442,34296.4561536736,37134.6330722181,39855.956025353,41839.6184105899
"119",26088.4184760863,28519.7954026819,27904.128772533,27448.1881364463,29586.0500620806,28725.1145662588,28069.8304675538,32003.2982590794,30688.9437265399,29613.5920947008,44266.4876173509,32642.1588133664,32329.8842494074,35848.7007489587,39392.7975526602,42038.8505327524
"120",42680.3535374283,44507.0647270325,44105.3567260713,43790.991082361,45094.5015955122,44593.3604752657,44186.3136199885,46224.0912714077,45590.5305777856,45033.5418557304,50729.1831853125,46782.2240459812,46524.8951985204,47731.8871012657,48917.2481684173,49860.9546881794
"121",38962.1183443033,39642.4715466251,39471.1350861538,39344.5325272627,39955.0802079452,39710.4986759982,39523.7885235901,40669.1032484848,40295.4372152767,39984.2750284159,43734.377194973,40760.3032944575,40713.6965871671,41748.9970920184,42668.3344405701,43300.4612353731
"122",30627.8516185564,33762.0356124553,33052.1254831366,32500.934969155,34823.9331294153,33925.4864261168,33202.3283404867,36906.5583638742,35743.8459879026,34731.398564431,45443.2566860442,37878.4286729149,37427.9431662592,39745.0417672877,42012.986209799,43778.4319196754
"123",32194.4684943843,33385.1155396931,33077.3452974326,32851.5345603214,33948.2377227657,33504.8767146568,33170.2334561606,35264.5409053064,34565.1675795708,33994.4777526435,41664.9705305769,35467.5115682897,35364.8726322237,37366.7849879861,39271.667991326,40616.5921216956
"124",35835.0861349257,37534.3680057471,37088.1387513167,36761.0965434787,38366.1661470644,37719.4787247421,37230.9173974991,40305.5562475297,39287.6992940134,38451.9859198774,49212.7308201176,40525.9586485304,40413.5117727813,43337.4467280252,45986.3407851814,47773.5756949688
"125",32321.265997006,33864.5015465911,33463.9123288272,33170.7542231852,34591.1994591274,34013.7855055954,33580.3179040311,36307.6206301375,35383.4908447483,34638.6202238263,45467.7836898595,36633.8917892179,36470.3611133562,39147.8296901985,41853.2978882154,43852.434954268
"126",41785.8147906954,42783.1518617862,42567.2058567048,42398.4623781549,43100.6079757351,42830.0068149383,42610.5264717673,43716.2460953645,43372.188694196,43069.9000274997,46161.1715150314,44010.2706923127,43873.8739434143,44541.6626395927,45196.073840776,45720.7622331744
"127",38546.3303898109,39259.0117975605,39070.2257055934,38933.7371626618,39623.2489267987,39340.752011138,39131.3018142205,40521.0888151717,40046.8274097666,39668.1510684316,45316.1818422478,40592.3373194339,40553.4154461847,42042.5261511836,43502.8049760466,44548.8074829292
"128",27404.1364228727,29704.2534606356,29148.6931212156,28728.2681988024,30615.5858777504,29871.7055410697,29289.6047095302,32544.2451600917,31498.281615381,30610.6739365653,40800.7836386023,33149.2790862439,32859.9832725592,35336.6281437829,37663.0967708707,39339.8823159554
"129",35108.373514464,36250.9632485577,35972.249567509,35763.0533841323,36724.5202815766,36343.2179351547,36047.402571125,37754.8880577177,37203.0708093112,36737.9187052692,42169.6710883778,38011.3845692222,37886.4814506747,39271.9917366927,40550.3850679759,41458.4006103118
"130",20946.6659812317,23801.7552433974,23012.3510625519,22442.1001248174,25381.2568659108,24190.1247069088,23302.5669680041,29201.6107269334,27237.8128635586,25639.7285233915,46601.0215963149,29214.5702502076,29197.4268865769,35263.6966564466,40515.9006198884,43871.8646829868
"131",30942.7830251999,33561.7085127784,32924.6871234088,32441.886365682,34625.9250457129,33770.6788735378,33098.356281101,36863.2671148198,35672.8313870964,34650.4274510715,45629.1036546899,37433.1561875943,37159.4399220924,39996.8952163446,42484.5106944471,44170.7009999765
"132",37773.1362993246,39192.1538301533,38869.5339934337,38621.3669033133,39681.2203933413,39266.4745636563,38936.6106613054,40667.3798295249,40113.8381886099,39639.3747156459,45028.4094109734,41130.6486950558,40914.1235267949,42065.5634936939,43237.0608818895,44183.9584419746
"133",38001.6171517655,38942.3146316796,38704.812970804,38529.3926805356,39366.3209884533,39029.5061560437,38773.2900075055,40337.8323402396,39819.6912288962,39393.1547611652,44916.7723954665,40520.2221078018,40429.2252775967,41856.2370045817,43208.4409206671,44173.3830580872
"134",29481.3557646457,32259.2449179405,31645.784887859,31165.0939180071,33151.1560014135,32388.5423576781,31768.3850156341,34856.3718703636,33896.4441508956,33052.2049545444,41696.9115076484,35725.6387918838,35326.3807475629,37126.8881829807,38904.9601813476,40327.2889820621
"135",33828.78239572,35512.5590571515,35085.1274973222,34768.5855035811,36267.4721832886,35666.1001813564,35207.2691673971,37977.6785012252,37062.8084617689,36307.5381008572,45980.6939441067,38332.8750882793,38157.5086136507,40628.7112075859,42971.247693457,44631.3160090845
"136",38538.8870427571,39195.3474962914,39045.4271820229,38931.1847086612,39435.7901773674,39237.3637436764,39080.8352659163,39939.1357590565,39665.5213087075,39431.2124917804,42026.7799970777,40106.7627592746,40026.2080654563,40657.0466843573,41256.0214837558,41710.2868768835
"137",36261.0049623579,36976.3701980579,36797.2144744328,36664.5056298602,37299.8320119121,37045.763360781,36851.2913467515,38032.9522872772,37648.2467187036,37327.1252293952,41167.6180998485,38138.648730898,38085.1935312906,39135.5073199442,40070.6761587856,40715.7918728843
"138",43455.5080090639,44155.9217353931,44005.4579690165,43888.0474835617,44382.3087288691,44192.0877740639,44037.7569836569,44825.9597814519,44582.9080211758,44368.1701982762,46484.3209095395,45005.5614047676,44921.1255567525,45415.0649713354,45878.1472021278,46238.6013372559
"139",23668.5574967339,26517.3599563039,25764.7097101888,25214.7002098881,27912.0682222125,26819.1630811175,25998.3206756116,31204.4590871237,29455.161415879,28036.913316612,47717.7470026711,31673.9725176843,31436.5503045777,36542.1885021407,41437.5027676531,44870.010891335
"140",33565.8612678925,35401.6484682623,34910.1940092949,34553.2219860016,36338.8034386376,35612.5897665046,35070.5851187654,38595.3899734883,37406.0408391666,36446.7893203512,49976.6784845229,38808.313873768,38696.7531530488,42301.0195157473,45720.8786422533,48088.0462413043
"141",36617.5021468865,38136.092758786,37740.5238050285,37451.5480976184,38857.0304154421,38284.66737365,37855.9959837105,40570.4622462692,39647.4492947435,38905.9884103741,49890.9323212057,40888.7421994729,40728.8229159048,43432.1005508938,46186.3679311477,48232.8600749791
"142",37366.4095581369,38958.9738279201,38587.0818537534,38303.0047321914,39545.4773979068,39058.2609739122,38673.2357215757,40754.7925184051,40089.8097549491,39521.0442932823,45915.5729757637,41216.3885589226,40997.967734288,42477.6022081762,43909.5683971187,44991.136113293
"143",22669.2904822654,25160.0030637608,24528.9499017157,24062.0788109868,26250.3513011063,25367.37889536,24696.5709743444,28730.7231854912,27376.385503097,26272.6631179882,41693.4642212369,29416.2272894055,29081.4597311367,32719.8643942463,36455.1899663588,39292.7622019349
"144",31379.184412294,33971.9370168264,33323.6877956824,32840.0044201193,35080.5728719253,34186.3282523406,33498.505431646,37530.9999429343,36207.3542270662,35106.8893510633,48888.1150732095,38176.5189418467,37862.9988877566,41264.3453530558,44529.7014326613,46882.9748547171
"145",34112.9908461475,35138.4412645985,34887.0518149975,34699.9525758822,35561.5313940489,35214.6452703602,34949.3463201946,36508.8013665078,35987.9031802826,35560.5802136907,41388.2178580389,36809.8031500131,36663.6479639323,38009.6923363679,39403.7685410714,40491.970736055
"146",37634.5555857724,38089.2150057276,37972.1324695491,37887.1604764343,38312.4615014501,38138.4404173445,38008.8017633704,38858.5516055991,38570.3426621527,38338.7008239991,41675.1288090367,38906.3362678353,38880.2034800451,39769.8945378679,40633.6222102112,41258.5809760156
"147",38187.4531330107,39224.6733639069,38979.8973027436,38794.9234701584,39617.4892565228,39290.6423890004,39036.0021417496,40455.3263590086,39991.4790665198,39602.5151795658,44409.4335107906,40775.136270009,40622.4373277538,41710.7866523436,42817.0671278915,43686.5799687973
"148",38912.2826499633,39999.8515559864,39722.3513293762,39518.5723691195,40495.0275364816,40098.5561529145,39799.8329702249,41653.7874060663,41027.0096867868,40520.1776852103,47809.849575463,41904.9854903183,41779.8582318954,43557.9352760198,45368.7440637076,46728.3745229049
"149",30431.8425939131,32321.2879887813,31835.614073978,31478.6565483099,33184.0603667714,32492.6281577537,31971.2150471244,35192.0244782606,34103.6883030795,33223.2507417312,45886.3946192079,35650.7158310998,35423.6682176402,38484.3826929687,41610.4884648571,43954.1475805994
"150",44011.8019405176,44537.6820398013,44426.0512214864,44339.4632368483,44704.0489109563,44562.0369480132,44447.8749538759,45035.9183306408,44850.6364252014,44689.4847955176,46404.553640298,45188.2636097075,45116.5840716165,45494.3049903325,45873.106497306,46187.3590075071
"151",34934.6943063425,35992.0962629274,35734.954854768,35542.9110258481,36419.8055430908,36067.7811357948,35797.4322898942,37366.4989816674,36844.8250462994,36414.8068609848,42153.6884218495,37683.7760870965,37530.39641747,38848.005814431,40208.8042714631,41273.6823004163
"152",30532.0761492156,33001.8661547812,32387.8310475158,31927.8858364605,34050.4509323513,33208.1037777695,32556.2710314794,36337.7008478771,35111.5521689554,34081.5180656877,46300.1943226865,36906.5788311812,36630.7219255316,39726.3211048004,42586.248894846,44588.4030098728
"153",28514.1150480249,31090.705382196,30442.8336148096,29961.7339236465,32199.0874301654,31299.6387573376,30613.0184222775,34689.003053888,33329.8673805537,32215.0024972452,47282.6559806928,35402.3565106,35055.5108953004,38624.1466787987,42237.9513104554,44961.1424652829
"154",38454.2836044764,39466.467031237,39213.7476810748,39027.0126903656,39902.7613201139,39548.0893344187,39279.184442106,40903.7230060103,40355.7766506549,39910.8030360076,46266.1198990757,41183.4619087649,41046.1564706036,42533.0028746125,44085.6373424755,45292.1883236414
"155",41985.7083402269,42460.7644997906,42344.8211815922,42259.0269024948,42666.4840583844,42502.2546038016,42377.0669822708,43138.9984529845,42887.0962186576,42679.1957535555,45339.9828102365,43227.5244976192,43182.7875643328,43876.1982240275,44536.9390637107,45022.6920274989
"156",36199.9571892313,37594.235039634,37248.7731297562,36990.7700894438,38187.9812823212,37710.9135321971,37343.2055007177,39498.9429340127,38795.5535559845,38207.8589500001,45354.4577892696,39816.0887871826,39661.1680761578,41471.9504487175,43171.0057180503,44381.3043822642
"157",37604.185741305,38657.3507941335,38395.0379995576,38200.7542032266,39109.7994634142,38742.9365615718,38463.7687665535,40139.2752146724,39578.286784805,39119.7835610567,45418.865144928,40417.4973358934,40281.0000422152,41785.5865745829,43318.4738580963,44485.4500512125
"158",37354.2055382842,38553.2547244536,38263.4717379159,38044.628573625,39042.2835693215,38649.8379827531,38342.6785275237,40084.9861220206,39530.9246624892,39057.466314249,44242.6225702459,40335.1179376339,40213.8156946477,41566.4604644912,42764.5743380515,43594.1484414249
"159",27739.3631160365,30472.2741262509,29828.2655195053,29335.4887968194,31493.7888346026,30651.2011969778,29983.2668415181,33586.0478580215,32444.7580361758,31462.5116327835,42144.3015317142,34335.423368838,33981.2356025914,36515.6479493716,38887.6853232788,40612.2237181347
"160",27614.3805688397,29535.3490453356,29026.8349470027,28655.3887661336,30490.2903302892,29748.3169736652,29190.3794657515,32743.4763868184,31558.1421583304,30591.7769502209,43487.0885432276,32989.6245589048,32863.0974159423,36335.1428105622,39542.8827729242,41728.591186246
"161",38156.5509978613,39494.3367993814,39173.4924229364,38930.8513570706,40024.051437836,39592.9438747909,39255.6863877975,41150.0713552875,40542.251495803,40025.8718133355,45900.5934355425,41482.1967341177,41322.4613987246,42777.648742717,44131.5628900243,45106.5314265953
"162",35441.6709331753,36703.1701829548,36380.3491268949,36142.4782537365,37284.1966818001,36824.1917055384,36475.2426826118,38622.4388850974,37909.1593402179,37323.9406547318,45021.7620390563,38862.6861103265,38742.9755442086,40728.2938862524,42609.5488570469,43941.3257551277
